Name,Province,Climate_ID,Station_ID,Latitude,Longitude,Elevation
LAWN_POINT_(AUT),BRITISH_COLUMBIA,1034NR0,8043,50.33,-127.97,3.6
NITINAT_LAKE,BRITISH_COLUMBIA,1035610,259,48.75,-124.75,7.6
NITINAT_RIVER_HATCHERY,BRITISH_COLUMBIA,1035612,260,48.86,-124.66,14.9
NOOTKA_LIGHTSTATION,BRITISH_COLUMBIA,1035614,261,49.6,-126.62,15.8
PACHENA_POINT,BRITISH_COLUMBIA,1035940,262,48.72,-125.1,37
PORT_ALBERNI,BRITISH_COLUMBIA,1036205,263,49.23,-124.8,59.4
PORT_ALBERNI_A,BRITISH_COLUMBIA,1036206,264,49.25,-124.83,2.4
PORT_ALBERNI_CHINA_CREEK,BRITISH_COLUMBIA,1036207,265,49.23,-124.78,70.1
PORT_ALBERNI_COX_LAKE,BRITISH_COLUMBIA,1036208,266,49.2,-124.75,100
PORT_ALBERNI_REDFORD,BRITISH_COLUMBIA,1036210,267,49.25,-124.8,21.3
PORT_ALBERNI_SHUHUM_CREEK,BRITISH_COLUMBIA,1036218,268,49.3,-124.93,70
PORT_ALICE,BRITISH_COLUMBIA,1036240,269,50.39,-127.46,21
PORT_ALICE_TOWNSITE,BRITISH_COLUMBIA,1036243,270,50.43,-127.48,102
QUATSINO,BRITISH_COLUMBIA,1036570,271,50.53,-127.65,3.42
QUATSINO_LIGHTSTATION,BRITISH_COLUMBIA,1036572,272,50.44,-128.03,21
RUMBLE_BEACH,BRITISH_COLUMBIA,1036907,273,50.43,-127.48,106.7
PORT_ALBERNI_(AUT),BRITISH_COLUMBIA,1036B06,8045,49.32,-124.93,76.2
SARTINE_ISLAND_(AUT),BRITISH_COLUMBIA,1037090,8261,50.82,-128.91,103.45
SOLANDER_ISLAND_(AUT),BRITISH_COLUMBIA,1037553,8260,50.11,-127.94,94.2
SPRING_ISLAND,BRITISH_COLUMBIA,1037650,274,50,-127.42,11.3
TAHSIS,BRITISH_COLUMBIA,1037890,275,49.92,-126.65,4.6
TAHSIS_VILLAGE_NORTH,BRITISH_COLUMBIA,1037899,276,49.93,-126.65,9
TOFINO_A,BRITISH_COLUMBIA,1038204,52198,49.08,-125.77,24.4
TOFINO_A,BRITISH_COLUMBIA,1038205,277,49.08,-125.77,24.45
TOFINO_CATFACE_MOUNTAIN,BRITISH_COLUMBIA,1038206,278,49.27,-125.97,740.7
TOFINO_VILLAGE,BRITISH_COLUMBIA,1038207,279,49.15,-125.91,4.6
TOFINO_A,BRITISH_COLUMBIA,1038210,52960,49.08,-125.77,24.4
TRIANGLE_ISLAND,BRITISH_COLUMBIA,1038240,280,50.87,-129.08,207.3
UCLUELET,BRITISH_COLUMBIA,1038330,281,48.97,-125.53,5.5
UCLUELET_BRYNNOR_MINES,BRITISH_COLUMBIA,1038331,282,49.05,-125.43,91.4
UCLUELET_KENNEDY_CAMP,BRITISH_COLUMBIA,1038332,283,48.95,-125.53,40
WINTER_HARBOUR,BRITISH_COLUMBIA,1038964,284,50.52,-128.03,4.6
ZEBALLOS,BRITISH_COLUMBIA,1039030,285,49.98,-126.85,7
ZEBALLOS_MURAUDE_CREEK,BRITISH_COLUMBIA,1039035,48888,50.05,-126.78,103
ZEBALLOS_IRON_MINES,BRITISH_COLUMBIA,1039040,286,50.03,-126.82,91.4
NITINAT_LAKE_(AUT),BRITISH_COLUMBIA,103EFJ0,10184,48.67,-124.83,36.4
ALTA_LAKE,BRITISH_COLUMBIA,1040390,291,50.15,-122.95,667.5
ALTA_LAKE_NORTHAIR_MINE,BRITISH_COLUMBIA,1040400,292,50.12,-123.1,1005.8
ALTA_LAKE_2,BRITISH_COLUMBIA,1040420,293,50.15,-122.98,640.1
ANVIL_ISLAND,BRITISH_COLUMBIA,1040445,294,49.52,-123.3,30.5
BOWEN_ISLAND,BRITISH_COLUMBIA,1040908,296,49.35,-123.42,22.9
BOWEN_ISL_ARBUTUS_BAY,BRITISH_COLUMBIA,1040909,297,49.33,-123.38,21
BOWEN_ISLAND_BOWEN_BAY,BRITISH_COLUMBIA,104090R,295,49.36,-123.42,36.6
BOWEN_ISLAND_CATES_BAY,BRITISH_COLUMBIA,1040911,298,49.41,-123.32,27
BOWEN_ISLAND_JOSEPHINE_RIDGE,BRITISH_COLUMBIA,104091A,6815,49.37,-123.38,160
BOWEN_ISLAND_SUNSET_PARK,BRITISH_COLUMBIA,104091B,6816,49.36,-123.4,185
BOWEN_ISLAND_MILLERS_LDG,BRITISH_COLUMBIA,1040R09,290,49.39,-123.33,91.1
BOWEN_ISLAND_KILLARNEY_LAKE,BRITISH_COLUMBIA,1040R1J,6814,49.4,-123.37,50
BRITANNIA_BEACH_FURRY_CR,BRITISH_COLUMBIA,1041050,299,49.58,-123.22,9
BUCCANEER_BAY,BRITISH_COLUMBIA,1041100,300,49.48,-123.97,1.5
CAPILANO_INTAKE,BRITISH_COLUMBIA,1041380,301,49.4,-123.15,146.3
CHEEKYE,BRITISH_COLUMBIA,1041490,302,49.8,-123.15,48.8
CLOWHOM_FALLS,BRITISH_COLUMBIA,1041710,303,49.72,-123.53,22.9
DAISY_LAKE_DAM,BRITISH_COLUMBIA,1042255,304,49.98,-123.13,381
DESERTED_BAY,BRITISH_COLUMBIA,1042470,305,50.1,-123.73,6.1
GAMBIER_HARBOUR,BRITISH_COLUMBIA,1043048,306,49.44,-123.43,53.3
GARIBALDI,BRITISH_COLUMBIA,1043060,307,49.98,-123.13,381
GIBSONS,BRITISH_COLUMBIA,1043150,308,49.4,-123.51,62
GIBSONS_GOWER_POINT,BRITISH_COLUMBIA,1043152,309,49.39,-123.54,34
GRIEF_POINT,BRITISH_COLUMBIA,1043304,27449,49.8,-124.53,10
HALFMOON_BAY,BRITISH_COLUMBIA,1043320,311,49.52,-123.92,10.7
HALFMOON_BAY_MIDDLE_PT,BRITISH_COLUMBIA,1043321,312,49.58,-124,91.4
HALFMOON_BAY,BRITISH_COLUMBIA,10433B0,310,49.52,-123.9,61
HOLLYBURN,BRITISH_COLUMBIA,1043504,313,49.32,-123.17,45.7
HOPKINS_LANDING,BRITISH_COLUMBIA,1043582,314,49.47,-123.48,7.6
JERVIS_INLET_VANC_BAY,BRITISH_COLUMBIA,1043722,315,49.92,-123.87,2.1
LOIS_LAKE,BRITISH_COLUMBIA,1044680,316,49.87,-124.15,167.6
LOIS_RIVER_DAM,BRITISH_COLUMBIA,1044710,317,49.8,-124.32,157
LUND,BRITISH_COLUMBIA,1044732,318,49.98,-124.77,13.7
MALIBU_JERVIS_INLET,BRITISH_COLUMBIA,1044840,319,50.17,-123.85,18
MERRY_ISLAND_LIGHTSTATION,BRITISH_COLUMBIA,1045100,320,49.47,-123.91,7.2
MERRY_ISLAND,BRITISH_COLUMBIA,1045101,27288,49.47,-123.92,20
NELSON_ISLAND,BRITISH_COLUMBIA,1045440,321,49.7,-124.08,15.2
PARADISE_VALLEY,BRITISH_COLUMBIA,1045960,322,49.82,-123.15,30.5
HOWE_SOUND_-_PAM_ROCKS,BRITISH_COLUMBIA,10459NN,6817,49.49,-123.3,7.14
PENDER_HARBOUR,BRITISH_COLUMBIA,1046115,323,49.63,-124.03,64
PORT_MELLON,BRITISH_COLUMBIA,1046330,324,49.52,-123.48,7.6
PORT_MELLON,BRITISH_COLUMBIA,1046332,45267,49.53,-123.5,125.1
POWELL_LAKE,BRITISH_COLUMBIA,1046360,325,50.1,-124.47,76.2
POWELL_RIVER,BRITISH_COLUMBIA,1046390,326,49.88,-124.55,51.8
POWELL_RIVER_A,BRITISH_COLUMBIA,1046391,327,49.83,-124.5,129.51
POWELL_RIVER,BRITISH_COLUMBIA,1046392,45807,49.83,-124.5,125
POWELL_RIVER_A,BRITISH_COLUMBIA,1046395,51438,49.83,-124.5,129.5
POWELL_RIVER_A,BRITISH_COLUMBIA,1046396,52018,49.83,-124.5,129.5
POWELL_RIVER_GRIEF_POINT,BRITISH_COLUMBIA,1046400,328,49.8,-124.52,31
POWELL_RIVER_WESTVIEW,BRITISH_COLUMBIA,1046410,329,49.83,-124.52,54.9
ROBERTS_CREEK,BRITISH_COLUMBIA,1046791,330,49.4,-123.68,3.7
ROBERTS_CREEK_EAST,BRITISH_COLUMBIA,1046795,331,49.43,-123.62,143.3
SECHELT,BRITISH_COLUMBIA,1047170,333,49.47,-123.77,22.9
SECHELT_AUT,BRITISH_COLUMBIA,1047172,45788,49.46,-123.72,86.2
SECHELT_SANDY_HOOK,BRITISH_COLUMBIA,1047176,334,49.53,-123.77,125
SECHELT_5WEST,BRITISH_COLUMBIA,1047179,335,49.47,-123.81,61
SQUAMISH,BRITISH_COLUMBIA,1047660,337,49.7,-123.13,31.1
SQUAMISH_FMC_CHEMICALS,BRITISH_COLUMBIA,1047662,338,49.68,-123.17,3
SQUAMISH_ST_DAVIDS,BRITISH_COLUMBIA,1047669,339,49.75,-123,21.3
SQUAMISH_STP,BRITISH_COLUMBIA,1047670,340,49.73,-123.15,6.1
SQUAMISH_STP_CENTRAL,BRITISH_COLUMBIA,1047671,341,49.7,-123.16,3.9
SQUAMISH_UPPER,BRITISH_COLUMBIA,1047672,342,49.9,-123.28,46
SQUAMISH_10_MILE,BRITISH_COLUMBIA,1047673,343,49.82,-123.2,30
SQUAMISH_AIRPORT,BRITISH_COLUMBIA,10476F0,336,49.78,-123.16,53.7
STILLWATER_POWER_HOUSE,BRITISH_COLUMBIA,1047770,344,49.77,-124.32,7
SQUAMISH_GARIBALDI,BRITISH_COLUMBIA,1047F6B,332,49.73,-123.15,10
SQUAMISH_AIRPORT,BRITISH_COLUMBIA,1047FF0,10816,49.78,-123.16,52.1
TEXADA_ISLAND_A,BRITISH_COLUMBIA,1048140,345,49.7,-124.52,96.9
TUNNEL_CAMP,BRITISH_COLUMBIA,1048310,346,49.62,-123.13,670.6
WEST_REDONDA_ISLAND,BRITISH_COLUMBIA,1048816,347,50.25,-124.82,4.9
WHISTLER,BRITISH_COLUMBIA,1048898,348,50.13,-122.95,657.8
WHISTLER_A,BRITISH_COLUMBIA,1048899,52178,50.13,-122.95,657.8
WOODFIBRE,BRITISH_COLUMBIA,1048974,349,49.58,-123.89,3.5
WOODFIBRE_HENRIETTA_LK,BRITISH_COLUMBIA,1048975,350,49.68,-123.32,869
SQUAMISH_ASHLU_CREEK,BRITISH_COLUMBIA,104G660,287,49.95,-123.42,495
HARDY_ISLAND,BRITISH_COLUMBIA,104LC3N,288,49.73,-124.18,26
SQUAMISH_PARADISE_VALLEY,BRITISH_COLUMBIA,104PF64,289,49.83,-123.15,61
CAPE_ST_JAMES,BRITISH_COLUMBIA,1051350,352,51.93,-131.02,92
CAPE_ST_JAMES,BRITISH_COLUMBIA,1051351,10901,51.94,-131.02,87.8
CINOLA_MINE_SITE,BRITISH_COLUMBIA,1051630,353,53.5,-132.13,75.9
DEAD_TREE_POINT,BRITISH_COLUMBIA,1052310,354,53.37,-131.93,14.3
EDEN_LAKE,BRITISH_COLUMBIA,1052639,355,53.87,-132.73,42.7
HOSKINS_ISLET,BRITISH_COLUMBIA,1053608,6818,52.53,-131.55,8
IKEDA_BAY,BRITISH_COLUMBIA,1053645,356,52.28,-131.12,1.5
KINDAKUN_ROCKS_(AUT),BRITISH_COLUMBIA,1054222,8062,53.32,-132.77,14.7
LANGARA,BRITISH_COLUMBIA,1054500,358,54.26,-133.06,42.69
LANGARA_ISLAND_RCS,BRITISH_COLUMBIA,1054503,6819,54.26,-133.06,46.9
MASSET_AIRPORT,BRITISH_COLUMBIA,1054920,360,54.02,-132.12,5.8
MASSET_A,BRITISH_COLUMBIA,1054921,52339,54.03,-132.13,5.8
MASSET_A,BRITISH_COLUMBIA,1054925,361,54,-132.17,12.8
MASSET_INDIAN_DAY_SCHOOL,BRITISH_COLUMBIA,1054926,362,54.03,-132.18,12.2
MASSET_A,BRITISH_COLUMBIA,1054929,52940,54.03,-132.13,5.8
MASSET_CFS,BRITISH_COLUMBIA,10549BN,359,54.03,-132.07,12.2
MASSET_TOW_HILL,BRITISH_COLUMBIA,1054RKF,357,54.03,-131.97,2.1
MORESBY_ISLAND_MITCHELL_INLET,BRITISH_COLUMBIA,10551R8,6820,52.93,-132.13,3
PALLANT_CREEK,BRITISH_COLUMBIA,1055950,363,53.05,-132.05,20
PORT_CLEMENTS,BRITISH_COLUMBIA,1056250,364,53.68,-132.18,16
QUEEN_CHARLOTTE_CITY,BRITISH_COLUMBIA,1056590,365,53.25,-132.08,12
RENNELL_SOUND,BRITISH_COLUMBIA,1056742,366,53.3,-132.42,3
ROSE_SPIT_(AUT),BRITISH_COLUMBIA,1056869,8064,54.16,-131.66,6.6
SANDSPIT_A,BRITISH_COLUMBIA,1057050,367,53.25,-131.81,6.4
SANDSPIT_AIRPORT_AUTO,BRITISH_COLUMBIA,1057051,50108,53.25,-131.81,6.5
SANDSPIT,BRITISH_COLUMBIA,1057052,48648,53.25,-131.81,6.4
SANDSPIT_AWOS,BRITISH_COLUMBIA,1057055,30955,53.25,-131.81,6.4
SCUDDER_POINT,BRITISH_COLUMBIA,1057133,6821,52.45,-131.23,5
SEWELL_INLET,BRITISH_COLUMBIA,1057192,368,52.88,-131.98,15
TASU_SOUND,BRITISH_COLUMBIA,1058003,369,52.77,-132.05,15.2
TLELL,BRITISH_COLUMBIA,1058190,370,53.5,-131.95,4.6
SEWALL_MASSET_INLET,BRITISH_COLUMBIA,105PA91,351,53.76,-132.3,3
ADDENBROKE_ISLAND,BRITISH_COLUMBIA,1060080,374,51.6,-127.86,21.3
ALICE_ARM,BRITISH_COLUMBIA,1060330,375,55.68,-129.5,314.2
ALICE_ARM,BRITISH_COLUMBIA,1060331,376,55.47,-129.47,1.5
ANYOX,BRITISH_COLUMBIA,1060446,377,55.42,-129.82,112.8
BELLA_BELLA,BRITISH_COLUMBIA,1060810,378,52.17,-128.15,12.2
BELLA_BELLA_A,BRITISH_COLUMBIA,1060811,44766,52.19,-128.16,43
BELLA_BELLA,BRITISH_COLUMBIA,1060815,49388,52.19,-128.16,43
BELLA_BELLA_SHEARWATER,BRITISH_COLUMBIA,1060820,379,52.15,-128.08,12.2
BELLA_COOLA,BRITISH_COLUMBIA,1060840,380,52.37,-126.69,18.3
BELLA_COOLA_A,BRITISH_COLUMBIA,1060841,381,52.39,-126.6,35.7
BELLA_COOLA_BC_HYDRO,BRITISH_COLUMBIA,1060842,382,52.37,-126.82,13.7
BELLA_COOLA_AIRPORT,BRITISH_COLUMBIA,1060844,54338,52.39,-126.59,36.89
BELLA_COOLA_A,BRITISH_COLUMBIA,1060845,51419,52.39,-126.6,35.7
BELLA_COOLA_A,BRITISH_COLUMBIA,1060848,52978,52.39,-126.6,35.7
BOAT_BLUFF,BRITISH_COLUMBIA,1060901,383,52.64,-128.52,10.7
BONILLA_ISLAND,BRITISH_COLUMBIA,1060902,384,53.49,-130.64,16.2
BONILLA_ISLAND_(AUT),BRITISH_COLUMBIA,1060R0K,8265,53.49,-130.64,12.52
BUTEDALE,BRITISH_COLUMBIA,1061210,385,53.15,-128.7,15.2
CATHEDRAL_POINT_(AUT),BRITISH_COLUMBIA,1061458,8264,52.19,-127.47,26.4
CUMSHEWA_ISLAND,BRITISH_COLUMBIA,1062251,6822,53.03,-131.6,12.57
DAWSONS_LANDING,BRITISH_COLUMBIA,1062295,386,51.58,-127.58,34
DRYAD_POINT,BRITISH_COLUMBIA,1062544,387,52.19,-128.11,3.5
EAST_CRACROFT_ISL,BRITISH_COLUMBIA,1062593,388,50.6,-126.32,14
EGG_ISLAND,BRITISH_COLUMBIA,1062646,389,51.25,-127.84,14
ETHELDA_BAY,BRITISH_COLUMBIA,1062745,390,53.05,-129.68,9.6
FALLS_RIVER,BRITISH_COLUMBIA,1062790,391,53.98,-129.73,18
FIRVALE,BRITISH_COLUMBIA,1062884,6941,52.45,-126.3,121.9
GENESEE_RIVER,BRITISH_COLUMBIA,1063086,392,51.67,-126.75,13.7
GREEN_ISLAND,BRITISH_COLUMBIA,1063298,393,54.57,-130.71,11.9
GREY_ISLET_(AUT),BRITISH_COLUMBIA,1063303,8258,54.58,-130.7,9.5
HARTLEY_BAY,BRITISH_COLUMBIA,1063339,394,53.42,-129.25,2
HERBERT_ISLAND_(AUT),BRITISH_COLUMBIA,1063461,8259,50.94,-127.63,13.5
HOLLAND_ROCK,BRITISH_COLUMBIA,1063496,6823,54.17,-130.36,5.5
IVORY_ISLAND,BRITISH_COLUMBIA,1063690,395,52.27,-128.41,9.8
KEMANO,BRITISH_COLUMBIA,1064020,396,53.56,-127.94,66
KILDALA,BRITISH_COLUMBIA,1064138,397,53.83,-128.48,30.5
KINGCOME_INLET,BRITISH_COLUMBIA,1064227,398,50.95,-126.2,1.5
KITIMAT,BRITISH_COLUMBIA,1064288,399,54.05,-128.68,12.8
KITIMAT,BRITISH_COLUMBIA,1064289,400,54,-128.7,16.8
KITIMAT_MISSION,BRITISH_COLUMBIA,1064290,401,53.98,-128.65,6.1
KITIMAT_TOWNSITE,BRITISH_COLUMBIA,1064320,402,54.05,-128.63,98
KITIMAT_2,BRITISH_COLUMBIA,1064321,403,54.01,-128.71,16.8
KITIMAT_3,BRITISH_COLUMBIA,1064322,404,54.06,-128.64,137
KITIMAT_FOREST_AVE,BRITISH_COLUMBIA,1064324,54978,54.05,-128.63,98
KITSAULT_MINESITE,BRITISH_COLUMBIA,1064329,405,55.43,-129.47,620.9
KNIGHT_INLET,BRITISH_COLUMBIA,1064375,406,51.1,-125.58,9.1
LAKELSE_LAKE,BRITISH_COLUMBIA,1064497,407,54.4,-128.52,76
LAWYER_ISLAND,BRITISH_COLUMBIA,1064591,408,54.12,-130.35,6.1
LUCY_ISLAND_LIGHTSTATION,BRITISH_COLUMBIA,1064728,6824,54.3,-130.61,2
MCINNES_ISLAND,BRITISH_COLUMBIA,1065010,409,52.26,-128.72,25.9
MILL_BAY,BRITISH_COLUMBIA,1065130,410,55,-129.75,3
MINSTREL_ISLAND,BRITISH_COLUMBIA,1065170,411,50.62,-126.32,3
NAAS_HARBOUR,BRITISH_COLUMBIA,1065275,412,54.93,-129.93,6.1
NAMU,BRITISH_COLUMBIA,1065310,413,51.87,-127.87,2
OCEAN_FALLS,BRITISH_COLUMBIA,1065670,414,52.35,-127.68,4.9
PACIFIC,BRITISH_COLUMBIA,1065945,415,54.77,-128.27,121.9
POINTER_ISLAND,BRITISH_COLUMBIA,1066202,418,52.07,-127.95,6.7
PORT_SIMPSON,BRITISH_COLUMBIA,1066336,419,54.57,-130.43,7.9
PREMIER,BRITISH_COLUMBIA,1066420,420,56.05,-130.02,410
PRINCE_RUPERT,BRITISH_COLUMBIA,1066480,421,54.28,-130.38,51.8
PRINCE_RUPERT_A,BRITISH_COLUMBIA,1066481,422,54.29,-130.44,35.4
PRINCE_RUPERT,BRITISH_COLUMBIA,1066482,48693,54.29,-130.44,35.4
PRINCE_RUPERT_AWOS,BRITISH_COLUMBIA,1066483,27991,54.29,-130.44,35.4
PRINCE_RUPERT_FERN_PASS,BRITISH_COLUMBIA,1066484,423,54.32,-130.27,44.2
PRINCE_RUPERT_MONT_CIRC,BRITISH_COLUMBIA,1066488,424,54.32,-130.29,60
PRINCE_RUPERT_R_PARK,BRITISH_COLUMBIA,1066492,425,54.3,-130.33,90.8
PRINCE_RUPERT_SHAWATLANS,BRITISH_COLUMBIA,1066493,426,54.33,-130.25,11
RIVERS_INLET,BRITISH_COLUMBIA,1066787,427,51.67,-127.35,6.1
RIVERS_INLET_GOOD_HOPE,BRITISH_COLUMBIA,1066788,428,51.6,-127.5,3
ROSSWOOD,BRITISH_COLUMBIA,1066885,429,54.78,-128.77,146.3
ROY,BRITISH_COLUMBIA,1066900,430,50.5,-125.53,10.4
PHILLIPS_ARM,BRITISH_COLUMBIA,1066JFQ,416,50.55,-125.37,1.5
PORT_EDWARD,BRITISH_COLUMBIA,1066K57,417,54.2,-130.23,2
SALVUS_CAMP,BRITISH_COLUMBIA,1067005,431,54.3,-129.37,15.2
SHAWL_BAY,BRITISH_COLUMBIA,1067225,432,50.85,-126.57,
STEWART,BRITISH_COLUMBIA,1067740,433,55.95,-129.98,4.6
STEWART_A,BRITISH_COLUMBIA,1067741,53422,55.93,-129.98,7.3
STEWART_A,BRITISH_COLUMBIA,1067742,434,55.94,-129.99,7.3
STEWART_BCHPA,BRITISH_COLUMBIA,1067745,435,55.95,-129.98,12.2
STEWART_A,BRITISH_COLUMBIA,1067748,53438,55.93,-129.98,7.3
STUIE_TWEEDSMUIR_LODGE,BRITISH_COLUMBIA,1067776,436,52.37,-126.07,162
SURF_INLET,BRITISH_COLUMBIA,1067868,437,52.47,-129.03,
SWANSON_BAY,BRITISH_COLUMBIA,1067880,438,53.03,-128.5,4.6
SWANSON_BAY,BRITISH_COLUMBIA,1067881,439,50.62,-126.88,
TERRACE,BRITISH_COLUMBIA,1068100,440,54.52,-128.58,
TERRACE_A,BRITISH_COLUMBIA,1068130,441,54.47,-128.58,217.3
TERRACE_PCC,BRITISH_COLUMBIA,1068131,442,54.5,-128.62,67
TERRACE_SKEENA_BRIDGE_CS,BRITISH_COLUMBIA,1068133,10750,54.52,-128.57,210
TERRACE_A,BRITISH_COLUMBIA,1068134,51037,54.47,-128.58,217.3
THOMPSON_SOUND,BRITISH_COLUMBIA,1068159,443,50.8,-126,12.2
THURSTON_BAY,BRITISH_COLUMBIA,1068170,444,50.42,-125.42,1.5
TOBA_INLET,BRITISH_COLUMBIA,1068201,445,50.52,-124.27,27.4
TRIPLE_ISLAND,BRITISH_COLUMBIA,1068250,446,54.29,-130.88,20.7
WANNOCK_RIVER,BRITISH_COLUMBIA,1068677,447,51.68,-127.25,3
FORWARD_HARBOUR,BRITISH_COLUMBIA,106C0C5,371,50.48,-125.7,7.6
HELMCKEN_ISLAND,BRITISH_COLUMBIA,106CDL0,9818,50.4,-125.87,18.9
KITIMAT_HATCHERY,BRITISH_COLUMBIA,106D289,27121,54.04,-128.68,11
TERRACE_GOSSAN_CREEK,BRITISH_COLUMBIA,106H130,372,54.58,-128.43,107
NANAKWA_SHOALS,BRITISH_COLUMBIA,106NLPJ,9817,53.83,-128.83,
WADHAMS_CDF,BRITISH_COLUMBIA,106Q669,373,51.5,-127.5,6.1
AIYANSH,BRITISH_COLUMBIA,1070150,452,55.23,-129.02,228.6
AIYANSH_2SE,BRITISH_COLUMBIA,1070154,453,55.18,-129.05,213.4
BABINE_LAKE_FISHERIES,BRITISH_COLUMBIA,1070571,454,55.07,-126.53,713.2
BABINE_LAKE_HALIFAX_BAY,BRITISH_COLUMBIA,1070572,455,55.05,-126.48,711.7
BABINE_LAKE_PINKUT_CREEK,BRITISH_COLUMBIA,1070573,456,54.45,-125.46,713.2
BIG_OLIVER_CREEK,BRITISH_COLUMBIA,1070873,457,54.83,-128.3,121.9
BRUCEJACK_LAKE,BRITISH_COLUMBIA,1071092,458,56.47,-130.17,1372
COLLINS_LAKE,BRITISH_COLUMBIA,1071785,459,54.12,-127.17,836.7
CRANBERRY_RIVER,BRITISH_COLUMBIA,1072075,460,55.5,-128.23,609.6
EQUITY_SILVER,BRITISH_COLUMBIA,1072692,461,54.2,-126.28,1280
FORT_BABINE,BRITISH_COLUMBIA,1072902,462,55.32,-126.62,716.3
FULTON_LAKE,BRITISH_COLUMBIA,1073040,464,54.8,-126.3,734.6
GRANISLE_COPPER_LTD,BRITISH_COLUMBIA,1073278,465,54.95,-126.17,705.6
HAZELTON_TEMLEHAN,BRITISH_COLUMBIA,1073347,466,55.2,-127.73,121.9
HAZELTON_2,BRITISH_COLUMBIA,1073349,467,55.27,-127.63,295
HAZELTON_TRIPLE_CREEK_RANCH,BRITISH_COLUMBIA,107335J,468,55.27,-127.52,365.8
HOUSTON,BRITISH_COLUMBIA,1073612,469,54.38,-126.72,586.7
HOUSTON,BRITISH_COLUMBIA,1073615,470,54.4,-126.67,610
HOUSTON_GOOSLY_LAKE,BRITISH_COLUMBIA,1073616,471,54.15,-126.37,952.5
HAZELTON,BRITISH_COLUMBIA,1073L4F,463,55.27,-127.62,320
KISPIOX,BRITISH_COLUMBIA,1074276,472,55.47,-127.77,304.8
KITSAULT_MILLSITE,BRITISH_COLUMBIA,1074328,473,55.42,-128.42,533.4
KITSAULT_MINESITE,BRITISH_COLUMBIA,1074330,474,55.5,-129,652.3
KITSAULT_TOWNSITE,BRITISH_COLUMBIA,1074331,475,55.45,-128.48,38.1
KITWANGA,BRITISH_COLUMBIA,1074336,476,55.12,-128.05,192.9
MACLURE_LAKE,BRITISH_COLUMBIA,1074800,477,54.73,-127.07,573
MORICE_RIVER_FDR,BRITISH_COLUMBIA,1075199,478,54.2,-126.9,701
MORICE_RIVER_HOUSTON,BRITISH_COLUMBIA,1075200,479,54.32,-126.8,693.4
MORICETOWN,BRITISH_COLUMBIA,1075202,480,55.05,-127.3,390.1
MURDER_CREEK_2,BRITISH_COLUMBIA,1075252,27648,55.49,-127.83,368
MURDER_CREEK,BRITISH_COLUMBIA,1075253,481,55.52,-127.8,245
NASS_CAMP,BRITISH_COLUMBIA,1075384,482,55.24,-129.03,195
NASS_RIVER,BRITISH_COLUMBIA,1075385,483,55.42,-129.02,1585
NEW_HAZELTON,BRITISH_COLUMBIA,1075520,484,55.23,-127.6,313.9
QUICK,BRITISH_COLUMBIA,1076638,485,54.62,-126.9,533.4
ROSSWOOD,BRITISH_COLUMBIA,1076886,486,54.85,-128.8,182.9
SMITHERS_A,BRITISH_COLUMBIA,1077498,50130,54.83,-127.18,523
SMITHERS,BRITISH_COLUMBIA,1077499,48628,54.83,-127.18,523
SMITHERS_A,BRITISH_COLUMBIA,1077500,487,54.82,-127.18,521.8
SMITHERS_AIRPORT_AUTO,BRITISH_COLUMBIA,1077501,51658,54.82,-127.19,517.6
SMITHERS_CDA,BRITISH_COLUMBIA,1077505,488,54.73,-127.1,515.1
SMITHERS_4E,BRITISH_COLUMBIA,1077508,489,54.78,-127.08,577.6
TELKWA,BRITISH_COLUMBIA,1078070,491,54.65,-126.83,682.8
TELKWA_COAL_MINE_RD,BRITISH_COLUMBIA,1078072,492,54.65,-127.12,670
TELKWA_MACLURE_LAKE,BRITISH_COLUMBIA,1078074,493,54.73,-127.02,640.1
TELKWA_ROUND_LAKE,BRITISH_COLUMBIA,1078080,494,54.67,-126.92,579.1
TELKWA_WOODMERE_RD,BRITISH_COLUMBIA,1078086,495,54.68,-126.98,854
TOPLEY_LANDING,BRITISH_COLUMBIA,1078209,496,54.82,-126.16,722
UNUK_RIVER_ESKAY_CREEK,BRITISH_COLUMBIA,1078L3D,490,56.65,-130.45,887
CEDARVALE,BRITISH_COLUMBIA,107ADFE,448,55.02,-128.32,152
SUSKWA_VALLEY,BRITISH_COLUMBIA,107G879,450,55.29,-127.17,534
SUSTUT_MOUNTAIN,BRITISH_COLUMBIA,107GHG9,449,56.62,-126.68,1798.3
SMITHERS_KATHLYN_LAKE,BRITISH_COLUMBIA,107P505,451,54.82,-127.22,546
ALEXIS_CREEK,BRITISH_COLUMBIA,1080283,499,52.1,-123.62,853.4
ALEXIS_CREEK,BRITISH_COLUMBIA,1080284,500,52.08,-123.28,800.1
ALEXIS_CREEK,BRITISH_COLUMBIA,1080285,501,52.13,-123.33,723.9
ALEXIS_CREEK_TAUTRI_CRK,BRITISH_COLUMBIA,1080289,502,52.55,-123.18,1219.2
ATNARKO_PARKS_CAMP,BRITISH_COLUMBIA,1080562,506,52.42,-125.92,289.9
BIG_CREEK,BRITISH_COLUMBIA,1080870,507,51.67,-123.07,1175
BIG_CREEK_(AUT),BRITISH_COLUMBIA,10808G0,10811,51.26,-123.09,1670
BRALORNE,BRITISH_COLUMBIA,1080930,508,50.78,-122.82,1015
